word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
pot,pɒt,n./v.,"盆, 罐, 壶, 坩埚, 奖杯；装入盆中, 在锅中煮, 随手射击；随手射击",,,四级,1
potential,pə'tenʃəl,n./adj.,"潜在性, 可能性, 潜力, 潜能, 势, 位；有潜力的, 可能的, 潜在的",,,四级,1
pound,paund,n./v.,"磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏；强烈打击, 捣烂, 监禁, 关入栏内；连续重击, 苦干",,,四级,1
pour,pɒ:,n./v.,"流出, 倾泻, 骤雨；倒, 灌, 注, 倾泻, 诉说, 倾吐；倾泻, 蜂涌而来, 下大雨",,,四级,1
poverty,'pɒvəti,n.,"贫穷, 贫困, 缺乏；贫乏, 缺乏",,,四级,1
powder,'paudə,n./v.,"粉, 粉末, 火药；搽粉于, 搽粉, 撒粉, 使成粉末；搽粉, 变成粉末",,,四级,1
power,'pauə,n./v.,"力, 体力, 力量, 势力, 动力, 权力, 强国, 乘方, 强度, 幂, 功率；使...有力量, 供以动力, 激励；乘幂; DOS外部命令:能控制许多电池电源计算机上的电源管理特性",,,四级,1
powerful,'pauəful,adj.,"有力的, 有权力的, 强大的；强力的",,,四级,1
practicable,'præktikəbl,adj.,"可实行的, 可做的, 可用的",,,四级,2
practical,'præktikl,adj.,"实际的, 现实的, 实用性的；事实上的, 实际上的, 接近...的",,,四级,1
practically,'præktikli,adv.,"几乎, 差不多, 事实上",,,四级,1
practise,'præktis,v.,"实践, 实行, 练习, 实习, 从事(职业)",,,四级,1
praise,preiz,n./v.,"赞美, 称赞, 崇拜；称赞, 赞美；赞扬, 表扬",,,四级,1
pray,prei,v.,"祈祷, 恳求, 请",,,四级,1
prayer,prєə. 'preiə,n.,"祈祷, 恳求, 祷辞, 祈祷者",,,四级,1
precaution,pri'kɒ:ʃən,n./v.,"预防, 留心, 警戒；预先警告",,,四级,2
preceding,.pri:'si:diŋ,adj.,"在前的, 前面的；在前的, 在先的, 前面的",,,四级,2
precious,'preʃəs,adj.,"宝贵的, 珍贵的, 过于精致的, 珍爱的",,,四级,1
precise,pri'sais,adj.,"精确的, 严谨的, 明确的；精密的, 正确的",,,四级,1
precision,pri'siʒən,n./adj.,"精密, 精确, 精确度, 精度；精密的, 精确的；精度",,,四级,2
predict,pri'dikt,v.,"预知, 预言, 预报",,,四级,1
preface,'prefis,n./v.,"序, 绪言, 前言；作序, 写前言；给...作序, 以...开始",,,四级,2
prefer,pri'fə:,v.,"宁可, 较喜欢, 提出；给予优先权, 优先偿还, 提出",,,四级,1
preferable,'prefərəbl,adj.,"更可取的, 更好的, 更合意的",,,四级,2
preference,'prefərəns,n.,"偏爱, 优先, 喜爱物；首选项",,,四级,1
prejudice,'predʒudis,n./v.,"偏见, 成见, 侵害；使存偏见, 使有成见, 侵害",,,四级,1
preliminary,pri'liminəri,n./adj.,"初步做法, 初步措施, 预试, 预选赛；初步的, 开始的, 预备的",,,四级,1
premier,'pri:mjə,n./adj.,"总理, 首相；首位的, 最初的",,,四级,1
preparation,.prepə'reiʃən,n.,"准备, 预备, 预习；制剂",,,四级,1
prepare,pri'pєə,v.,"准备, 筹备, 使在思想上有准备, 制造, 调制；预备",,,四级,1
preposition,.prepə'ziʃən,n.,"前置词, 介词",,,四级,2
prescribe,pris'kraib,v.,"规定, 指定, 嘱咐, 开处方",,,四级,1
presence,'prezns,n.,"出席, 面前, 存在, 仪态, 风度；出现",,,四级,1
presently,'prezntli,adv.,"目前, 不久",,,四级,2
preserve,pri'zə:v,v./n.,"保护, 保持, 保存, 维持, 腌, 禁猎；加工食品, 禁猎；加工成的食品, 禁猎地, 保护区, 防护物",,,四级,1
president,'prezidənt,n.,"总统, 总裁, 董事长, (学院)院长, (大学)校长, 主管人, 主持人；总经理, 董事长, 总裁",,,四级,1
press,pres,n./v.,"压, 揿, 按, 人群, 印刷机, 压力, 出版社, 记者, 报刊, 新闻舆论, 紧迫；压, 压榨, 紧抱, 逼迫, 推进, 强迫征募, 催逼；压, 重压, 催促, 拥挤, 奋力前进, 受压",,,四级,1
pressure,'preʃə,n./v.,"压, 榨, 按, 强制, 压力, 压迫, 压强；迫使, 使增压, 密封",,,四级,1
presumably,pri'zu:məbli,adv.,"推测上, 大概",,,四级,1
pretend,pri'tend,v.,"假装, 伪称, 自命, 自称",,,四级,1
pretty,'priti,adj./adv.,"漂亮的, 优美的, 机灵的, 狡猾的, 恰当的；相当, 颇",,,四级,1
prevail,pri'veil,v.,"获胜, 流行, 盛行；流行, 盛行",,,四级,2
prevent,pri'vent,v.,"预防, 防止, 阻止, 妨碍",,,四级,1
previous,'pri:viəs,adj.,"早先的, 前面的, 过急的；以前的, 生前的, 前述的",,,四级,1
previously,'pri:vju:sli,adv.,"先, 先前, 以前, 前, (非正式)过早, 过急, 在前, 在...以前, 在先；先前地",,,四级,1
pride,praid,n./v.,"骄傲, 自尊心, 自豪, 精华, 勇气；以...自豪",,,四级,1
priest,pri:st,n.,"祭司, 牧师, 神父, 神质人员, 僧侣, 泰斗",,,四级,1
primarily,'praimərili,adv.,"主要地, 首先地",,,四级,1
primary,'praiməri,n./adj.,"最主要者, 原色；主要的, 初期的, 根本的, 原始的, 首要的, 基本的；初等量; 主要的; 一次的",,,四级,1
prime,praim,n./adj./v.,"最佳部分, 初期, 全盛期；主要的, 最初的, 根本的；加油启动, 灌注, 填装",,,四级,1
primitive,'primitiv,n./adj.,"原始人, 早期艺术家；原始的, 上古的；图元; 原语; 基元",,,四级,1
prince,prins,n.,"王子, 亲王, 国君, 贵族, 诸侯, 有权势的大人物",,,四级,1
princess,'prinsis,n.,"公主, 王妃, 女巨头",,,四级,1
principal,'prinsipəl,n./adj.,"校长, 首长, 本金, 主犯, 资本, 委托人；主要的, 最重要的, 首要的",,,四级,1
principle,'prinsipl,n.,"原则, 原理, 主义；原理",,,四级,1
print,print,n./v.,"打印, 版, 印刷物, 痕迹, 印刷业, 印刷字体, 图片, 印花布, 印章；打印, 印刷, 铭记, 留印记于, 用印刷体写；DOS外部命令:在打印机上打印文件, 可一边打印文件一边执行其他工作",,,四级,1
prior,'praiə,adj./n.,"更重要的, 较早的, 在先的；小隐修院院长, 大隐修院副院长",,,四级,2
priority,prai'ɒriti,n.,"优先权, 优先；优先级",,,四级,1
prison,'prizn,n./v.,"监狱, 监禁, 拘留所；监禁",,,四级,1
prisoner,'priznə,n.,"囚犯, 犯人, 战俘；犯人, 囚犯, 扣押犯",,,四级,1
private,'praivit,adj./n.,"私人的, 秘密的, 私立的, 隐蔽的；士兵, 隐士, 阴部；私人的",,,四级,1
privilege,'privilidʒ,n./v.,"特权, 特别恩典, 基本权利, 特免；给与...特权, 特免",,,四级,1
prize,praiz,n./adj./v.,"奖赏, 奖金, 奖品, 战利品, 捕获；得奖的；珍视, 估价, 捕获, 撬, 撬动",,,四级,1
probability,.prɒbə'biliti,n.,"可能性, 或然率, 几率, 概率；概率; 几率",,,四级,1
probable,'prɒbəbl,adj./n.,"很可能的, 大概的, 可信的；很有希望的候选人, 很可能的事情",,,四级,2
probably,'prɒbəbli,adv.,"大概, 或许",,,四级,1
procedure,prə'si:dʒə,n.,"程序, 过程, 手续；规程; 过程",,,四级,1
proceed,prəu'si:d,v.,"继续进行, 进行, 开始, 发出, 起诉；所得, 收入, 收益",,,四级,1
process,'prɒses,n./v./adj.,"程序, 进行, 过程；加工, 使...接受处理, 对...处置, 对...起诉；经加工的, 有特殊光效的；进程",,,四级,1
procession,prə'seʃən,n.,"队伍, 连续, 列队行进, 涌出",,,四级,2
proclaim,prə'kleim,v.,"宣布, 公告, 宣言, 表明, 赞扬；宣布, 宣告, 公布",,,四级,1
produce,prə'dju:s,n./v.,"生产品, 物产, 后代；产生, 生产, 提出, 出示；生产, 制造",,,四级,1
product,'prɒdʌkt,n.,"产品, 结果, 乘积；生产物",,,四级,1
production,prə'dʌkʃən,n.,"制造, 生产, 产物；产生, 生成",,,四级,1
productive,prə'dʌktiv,adj.,"能生产的, 有生产价值的, 多产的；产出性的, 产生性的",,,四级,1
profession,prə'feʃən,n.,"职业, 表白, 声明；工种; 职业",,,四级,1
professional,prə'feʃənl,n./adj.,"专业人才；专业的, 职业的",,,四级,1
professor,prə'fesə,n.,教授,,,四级,1
profit,'prɒfit,n./v.,"利润, 赢利, 利益；有益, 获利, 赚钱；有益于",,,四级,1
profitable,'prɒfitəbl,adj.,"有利润的, 有利益的, 赚钱的；有利(可图)的, 合算的",,,四级,1
program,'prəugræm,n./v.,"节目, 节目单, 程序, 纲要, 大纲, 计划；规划, 拟...计划；安排节目, 编程序；程序",,,四级,1
progress,'prəugres,n./v.,"进步, 发展, 前进；进步, 进行",,,四级,1
progressive,prə'gresiv,n./adj.,"改革论者, 进步论者；前进的, 累进的, 进步的",,,四级,1
prohibit,prə'hibit,v.,"禁止, 阻止；禁止",,,四级,2
project,'prɒdʒekt,n./v.,"计划, 设计, 事业；计划, 设计, 投掷, 发射, 使凸出, 放映；凸出",,,四级,1
prominent,'prɒminənt,adj.,"卓越的, 显著的, 突出的, 凸出的",,,四级,1
promise,'prɒmis,n./v.,"诺言, 约定的事情, 有指望；允诺, 约定, 预示；允诺, 有前途, 有指望",,,四级,1
promising,'prɒmisiŋ,adj.,"有希望的, 前途有望的；有希望的",,,四级,1
promote,prəu'məut,v.,"促进, 晋升, 创办, 推销；促进, 推广, 推销",,,四级,1
prompt,prɒmpt,n./adj./v./adv.,"激励, 提示, 提醒物, 提词, 付款期限；迅速的, 敏捷的, 立刻的, 提词员的；激励, 鼓动, 提示；准时地；提示符; DOS内部命令:设定DOS命令行的提示符",,,四级,1
pronoun,'prəunaun,n.,代词,,,四级,2
pronounce,prə'nauns,v.,"发音, 宣告, 断言",,,四级,1
pronunciation,prəu.nʌnsi'eiʃən,n.,"发音, 读法",,,四级,2
proof,pru:f,n./adj./v.,"证据, 证明, 试验, 检验, 考验；不能透入的, 证明用的, 防...的, 耐...的；检验, 试验, 校对, 使不被穿透；审稿",,,四级,1
proper,'prɒpə,adj./adv.,"适当的, 固有的, 高尚的, 专属的；完全地, 彻底地",,,四级,1
properly,'prɒpəli,adv.,"适当地, 相当地",,,四级,1
property,'prɒpəti,n.,"财产, 所有权, 性质, 属性；属性",,,四级,1
proportion,prə'pɒ:ʃən,n./v.,"比例, 比率, 均衡, 部分, 面积；使成比例, 使均衡",,,四级,1
proportional,prə'pɒ:ʃənl,adj./n.,"比例的, 相称的；比例项",,,四级,2
proposal,prə'pəuzl,n.,"提议, 计划, 求婚；提案, 申请, 投标",,,四级,1
propose,prə'pəuz,v.,"计划, 打算, 建议, 提议, 求(婚)；打算, 求婚",,,四级,1
prospect,'prɒspekt,n./v.,"景色, 展望；勘探, 勘察；勘探, 有前途",,,四级,1
prosperity,prɒs'periti,n.,"繁荣, 茂盛, 成功；繁荣",,,四级,2
prosperous,'prɒspərəs,adj.,"成功的, 繁盛的, 幸运的；繁荣的, 昌盛的",,,四级,2
protect,prə'tekt,v.,"防卫, 保护, 警戒；庇护, 保护, 警戒",,,四级,1
protection,prə'tekʃən,n.,"保护, 防卫, 贸易保护制度；保护",,,四级,1
protective,prə'tektiv,adj.,"给予保护的, 保护的；保护的, 防护的, 保护剂, 保护物, 油绸",,,四级,1
protein,'prəuti:in,n./adj.,蛋白质；蛋白质的,,,四级,1
protest,prə'test,n./v.,"抗议, 反对, 抗议书, 断言；反对, 抗议, 断言",,,四级,1
proud,praud,adj.,"骄傲的, 自大的, 自豪的, 辉煌的, 壮丽的",,,四级,1
prove,pru:v,v.,"证明, 查验, 检验, 勘探, 显示；证明是",,,四级,1
provide,prə'vaid,v.,"提供, 供应, 规定, 预备；作准备, 抚养, 规定",,,四级,1
provided,prə'vaidid,conj.,"倘若, 以...为条件",,,四级,1
province,'prɒvins,n.,"省, 地方, 职权, 领域；省, 地方, 领域",,,四级,1
provision,prə'viʒən,n./v.,"(政府提供的)钱和设备, 准备, 供应品, 规定, 条款；供给...食物及必需品",,,四级,1
psychological,.saikə'lɒdʒikəl,adj.,"心理学的, 精神上的, 心灵的；心理上的, 心理学的",,,四级,1
public,'pʌblik,n./adj.,"公众, 民众；公众的, 公共的, 公立的, 公用的",,,四级,1
publication,.pʌbli'keiʃən,n.,"出版物, 出版, 公布；发布",,,四级,1
publish,'pʌbliʃ,v.,"出版, 发行, 公开, 发表, 宣传, 公布；出版, 发行",,,四级,1
pudding,'pudiŋ,n.,布丁,,,四级,2
puff,pʌf,n./v.,"一阵喷烟, 肿块, 喘息；喷出, 张开, 吹捧, (使)充气, 喘气, (使)骄傲, (使)膨胀",,,四级,2
pulse,pʌls,n./v.,"脉冲, 脉搏, 情绪, 意向, 拍子, 豆类；跳动, 脉跳；使跳动, 用脉冲调制；脉冲",,,四级,1
pump,pʌmp,n./v.,"抽水机, 打气筒, 泵, 抽吸；用唧筒抽水, 打气, 盘问, 倾注, 使疲惫；抽水, 上下(或往复)运动",,,四级,1
punch,pʌntʃ,n./v.,"打洞器, 钻孔机, 冲压机, 冲床, 潘趣酒；以拳重击, 开洞, 冲压；用拳猛击",,,四级,2
punctual,'pəŋktʃuəl,adj.,"准时的, 守时的, 点状的, 中肯的；准时的, 不误期的, 准时",,,四级,2
punish,'pʌniʃ,v.,"处罚, 惩罚, 严厉对待；惩罚",,,四级,1
punishment,'pʌniʃmənt,n.,"处罚, 刑罚, 惩罚；罚, 处罚, 刑罚",,,四级,1
puppet,'pʌpit,n.,"傀儡, 木偶；木偶, 傀儡, 受他人操纵的人",,,四级,2
purchase,'pə:tʃəs,n./v.,"购买, 购买品, 紧握, 绞辘；购买, 赢得, 努力取得, 用滑轮起(锚等)",,,四级,1
pure,pjuə,adj.,"纯的, 纯净的, 纯洁的, 清白的, 完美的, 无瑕的, 抽象的；的, 纯净的",,,四级,1
purely,'pjuəli,adv.,"纯粹地, 清白地, 贞洁地",,,四级,1
purify,'pjuərifai,v.,"变纯净；使纯净, 净化, 提纯, 精炼",,,四级,2
purity,'pjuərəti,n.,"纯净, 纯正, 纯粹；纯度",,,四级,2
purple,'pə:pl,n./adj./v.,"紫色, 帝位；紫色的, 帝王的, 华而不实的；(使)成紫色",,,四级,2
purpose,'pə:pəs,n./v.,"目的, 意向, 决心, 用途, 效果, 论题；意欲, 企图, 计划",,,四级,1
purse,pə:s,n./v.,"钱包, 小钱袋, 金钱, 募捐款, 囊状物；缩拢, 皱起",,,四级,2
pursue,pə'sju:,v.,"追赶, 追踪, 追随, 追求, 实行, 继续, 从事；追赶, 继续",,,四级,1
pursuit,pə'sju:t,n.,"追踪, 追求, 追赶, 娱乐, 职业；追捕, 追求",,,四级,1
puzzle,'pʌzl,n./v.,"难题, 迷惑；使困惑, 使为难；迷惑, 苦思",,,四级,2
qualify,'kwɒlifai,v.,"取得资格, 有资格；使有资格, 使合格, 限定, 限制, 准予",,,四级,1
quality,'kwɒləti,n./adj.,"品质, 特性, 才能, 质量；优质的；品质",,,四级,1
quantity,'kwɒntəti,n.,"量, 数量, 总量；数量; 量",,,四级,1
quarrel,'kwɒrəl,n./v.,"吵架, 反目, 怨言, 方头凿；吵架, 争论, 挑剔",,,四级,2
quart,kwɒ:t,n.,夸脱；夸脱(四分之一加仑),,,四级,2
quarterly,'kwɔ:təli,adj./adv./n.,"季度的, 按季度的, 每季的；按季, 每三个月, 每季一次；季刊",,,四级,2
queen,'kwi:n,n./v.,"王后, 女王；立为女王；做女王",,,四级,1
queer,kwiə,n./adj./v.,"怪人, 同性恋者；奇怪的, 不舒服的, 可疑的；搞糟",,,四级,2
queue,kju:,n./v.,"辫子, 一队人, 队列；使排队, 将...梳成辫子；排队；队列",,,四级,1
quicken,'kwikən,v.,"加快, 激发, 使有生气, 鼓舞, 使复活；加快, 变活跃, 进入胎动期",,,四级,2
quilt,kwilt,n./v.,"棉被；加软衬料后缝制, 东拼西凑地编；缝被子",,,四级,2
quit,kwit,v./n.,"离开, 辞职, 停止；离开, 放弃, 使解除, 停止；离开；结束, 退出",,,四级,2
quiz,kwiz,n./v.,"考查, 课堂测验, 恶作剧, 智力测验；戏弄, 考查, 恶作剧",,,四级,2
quotation,kwəu'teiʃən,n.,"引用语, 语录, 牌价, 报价；报价",,,四级,2
quote,kwəut,n./v.,"引用；引述, 举证, 报(价)；引用",,,四级,1
rabbit,'ræbit,n./v.,兔子；猎兔；让...见鬼去,,,四级,1
race,reis,n./v.,"种族, 人种, 赛跑, 比赛, 急流, 人类, 同道, 姜根；赛跑, 竞赛, 疾走；与...赛跑, 使疾走, 使猛转；竞争; 追赶; 欧州高级通信研究开发计划",,,四级,1
racial,'reiʃəl,adj.,"人种的, 种族的；种族的",,,四级,1
rack,ræk,n./v.,"架, 行李架, 饲草架, 搁物架, 痛苦, 折磨, 齿条, 行云团；把...放在架上, 在架上制作, 折磨, 使痛苦, 压榨, 榨取, 猛烈撕拉, 拷问；变形, 倾斜, (云)随风飘, (马)小步跑；机架",,,四级,2
racket,'rækit,n./v.,"球拍, 喧闹, 杂乱无章；喧闹；用球拍打",,,四级,2
radar,'reidə,n.,"雷达, 无线电探测器；雷达图",,,四级,2
radiate,'reidieit,v./adj.,"放射, 散发, 辐射, 传播, 广播；发光, 辐射, 流露；有射线的, 辐射状的",,,四级,2
radiation,.reidi'eiʃən,n.,辐射；放射,,,四级,1
radical,'rædikl,n./adj.,"激进分子, 词根, 基础, 根式, 根；激进的, 根本的, 基本的, 根的",,,四级,1
radioactive,.reidiəu'æktiv,adj.,"放射性的, 有放射能的；放射性的, 放射的",,,四级,2
radioactivity,.reidiəuæk'tiviti,n.,放射性；放射性,,,四级,2
radish,'rædiʃ,n.,小萝卜,,,四级,2
radium,'reidiəm,n.,镭；镭Ra,,,四级,3
radius,'reidiəs,n.,"半径, 范围, 辐射光线；半径",,,四级,2
rag,ræg,n./v.,"碎布, 抹布, 碎片, 碎屑, 少量, 破旧衣服；责骂, 揶揄, 戏弄；喧闹",,,四级,2
rage,reidʒ,n./v.,"愤怒, 情绪激动, 狂暴；大怒, 狂吹, 流行",,,四级,1
raid,reid,n./v.,"袭击, 突袭, 搜捕；奇袭, 搜捕；廉价磁盘冗余阵列",,,四级,1
rail,reil,n./v.,"横杆, 围栏, 栏杆, 铁轨, 扶手, 秧鸡；以横木围栏, 给...铺铁轨；责骂, 抱怨",,,四级,1
railroad,'reilrəud,n./v.,"铁路, 铁路公司；铺设铁路, 用铁路运输；在铁路工作",,,四级,2
rainbow,'reinbəu,n./adj.,彩虹；五彩缤纷的,,,四级,2
rainy,'reini,adj.,"下雨的, 多雨的",,,四级,2
rake,reik,n./v.,"耙子, 钱耙, 斜度, 浪子；搜索, 掠过, (用耙子)耙, (使)倾斜",,,四级,2
range,'reindʒ,n./v.,"排, 行, 山脉, 范围, 行列, 射程；排列, 归类于, 使并列, 放牧；平行, 延伸, 漫游；量程; 范围; 域; 距离",,,四级,1
rank,ræŋk,n./adj./v.,"等级, 排, 横列, 队伍, 阶级；茂密丛生的, 恶臭的, 十足的, 粗俗的；排列, 归类于, 把...分等；列为, 列队；秩；秩",,,四级,1
rapid,'ræpid,adj./n.,"迅速的, 飞快的, 急促的, 陡的；急流",,,四级,1
rapidly,'ræpidli,adv.,"飞快地, 迅速地, 赶紧地",,,四级,1
rare,rєə,adj./adv.,"稀罕的, 罕有的, 珍奇的, 稀薄的, 半熟的, 非常好的；非常",,,四级,1
rarely,'rєəli,adv.,"很少地, 罕有地",,,四级,1
rat,ræt,n./v.,"鼠, 卑鄙的人, 破坏者, 变节者；捕鼠, 变节；弄蓬松",,,四级,1
rate,reit,n./v.,"比率, 率, 速度, 价格, 费用, 等级；估价, 认为, 鉴定等级, 责骂；被评价, 责骂",,,四级,1
rather,'ræðə,adv.,"宁可, 稍微, 相当",,,四级,1
ratio,'reiʃəu,n.,"比, 比率；比, 比率, 比例",,,四级,1
rational,'ræʃənl,adj./n.,"理性的, 合理的；有理数",,,四级,1
raw,rɒ:,n./adj./v.,"擦伤处, 半成品；生的, 未加工的, 生疏的, 不成熟的, 阴冷的, 刺痛的, 擦掉皮的；擦伤；写后读",,,四级,1
ray,rei,n./v.,"光线, 射线, 闪烁, 光辉；射出光线, 浮现, 放射光线；放射, 显出",,,四级,1
razor,'reizə,n./v.,剃刀；剃,,,四级,2
reach,ri:tʃ,n./v.,"伸出, 延伸, 区域, 范围, 流域, 岬；到达, 达到, 伸出, 延伸, 影响；达到, 延伸, 伸出手, 传到",,,四级,1
react,ri'ækt,v.,"起反应, 起作用, 反攻；应答, 发生反应",,,四级,1
reaction,ri'ækʃən,n.,"反应, 反作用, 反动；反应",,,四级,1
reader,'ri:də,n.,"读者, 读物, 文选, 校对人, 讲师；阅读程序; 阅读器",,,四级,1
readily,'redili,adv.,"迅速地, 轻易地, 乐意地",,,四级,1
reading,'ri:diŋ,n./adj.,"阅读, 知识, 读物；阅读的",,,四级,1
real,'riəl,adj./n./adv.,"真的, 真实的, 实际的, 实在的, 不动(产)的, 实数的；实数, 现实；真正地",,,四级,1
reality,ri'æliti,n.,"实在, 事实, 实体, 逼真；现实, 实在存在的事物, 实在性",,,四级,1
realize,'riəlaiz,v.,"了解, 实现, 使显得逼真, 变卖；变卖",,,四级,1
realm,relm,n.,"王国, 领土, 领域；领域",,,四级,1
reap,ri:p,v.,"收割, 收获, 获得；收割, 得到报应",,,四级,2
