word,phonetic,pos,meaning,example_en,example_zh,tags,difficulty
pit,pit,n./v.,"深坑, 矿井, 果核, 地窖, 深渊, 绝境, 陷阱；窖藏, 使凹下, 使有麻点, 去...之核, 使留疤痕, 使相斗, 使竞争；起凹点, 凹陷",,,六级,1
pitch,pitʃ,n./v.,"程度, 坡度, 顶点, 前倾, 倾斜, 投掷, 音高, 螺距, 节距, 摊位, 树脂, 沥青；投, 掷, 向前倾跌, 扎营, 竭力推销, 为...定调, 定位于, 用沥青涂；搭帐篷, 投掷, 向前跌, 猛然摔倒, 坠落, 倾斜；孔距",,,六级,1
plague,pleig,n./v.,"瘟疫, 天罚, 麻烦, 灾祸；折磨, 使苦恼, 使得灾祸",,,六级,2
plain,plein,n./adj./adv.,"平原, 草原, 朴实无华的东西, 无格式；简单的, 明白的, 平常的, 不好看的, 朴素的, 清晰的, 普通的, 平坦的, 十足的；清楚地, 显然地；无格式",,,六级,1
planet,'plænit,n.,"行星, 命运星辰, 杰出的人, 重大影响的事",,,六级,1
plantation,plæn'teiʃən,n.,"种植园, 大农场, 植树造林, 新开垦地；栽植(如牙或其他组织的植入、再植和移植)",,,六级,2
plaster,'plæstə,n./v.,"石膏, 灰泥, 安慰(缓解)用品, 膏药；涂以灰泥, 敷以膏药, 掩饰, 使平服, 彻底击败, 减轻, 粘贴",,,六级,2
plastic,'plæstik,n./adj.,"塑料, 可塑体, 可塑性物质；塑料的, 塑造的, 有可塑性的, 造型的, 易受影响的, 有创造力的",,,六级,1
plateau,plæ'təu,n.,"高地, 高原, (上升后的)稳定水平；高原, 平顶, 坪",,,六级,2
platform,'plætfɒ:m,n.,"站台, 月台, 讲台, 论坛, 平台；平台",,,六级,1
plausible,'plɒ:zibl,adj.,"貌似真实的, 貌似合理的, 说得煞有其事的；花言巧语的, 似乎有理的",,,六级,2
player,'pleiə,n.,"竞赛者, 上场队员, 游戏者, 演员；交易者",,,六级,1
playground,'pleigraund,n.,"运动场, 操场, 度假胜地, 活动场所",,,六级,2
plea,pli:,n.,"恳求, 辩解, 抗辩, 诉讼, 请愿, 托词；抗辩, 申诉案件, 答辩",,,六级,1
plead,pli:d,v.,"辩护, 恳求；为...辩护, 提出...借口, 托称, 恳求",,,六级,1
pleasant,'pleznt,adj.,"愉快的, 可爱的, 活泼的, 亲切的",,,六级,1
pledge,pledʒ,n./v.,"诺言, 保证, 誓言, 抵押, 信物, 保人, 祝愿；许诺, 保证, 使发誓, 抵押, 典当, 举杯祝...健康",,,六级,2
plentiful,'plentiful,adj.,"许多的, 丰富的, 丰饶的",,,六级,2
plenty,'plenti,n./adj.,"充分, 很多, 丰富；很多的, 足够的, 丰富的",,,六级,1
plot,plɒt,n./v.,"小块土地, 地区图, 图, 阴谋, 情节；划分, 绘图, 密谋；密谋, 策划；绘制",,,六级,1
plough,plau,n./v.,"犁, 犁过的地；用犁耕田, 开路；耕, 犁, 开路",,,六级,2
pluck,plʌk,n./v.,"勇气, 猛拉, 动物内脏；摘, 猛拉, 拔, 拉, 扯, 采；拉, 拽",,,六级,2
plug,plʌg,n./v.,"塞子, 栓, 插头；插入, 塞住, 接插头；被塞住",,,六级,2
plump,plʌmp,adj./v./adv.,"圆胖的, 丰满的, 直接下落的, 直率的；突然放下, 支持, 使丰满, 使鼓起；扑通落下, 投票赞成, 变丰满, 鼓起；沉重地, 突然地, 直截了当地",,,六级,2
plunder,'plʌndə,n./v.,"抢夺, 掠夺品, 战利品；掠夺, 抢劫, 抢夺",,,六级,2
plunge,plʌndʒ,n./v.,"钻进, 跳进, 跳水, 跳水池, 猛跌, 落下, 投入, 开始从事, 盲目投资；投入, 投身于, 跳进, 陷入, 下降；使投入, 使插入, 使陷入, 使遭受",,,六级,1
plural,'pluərəl,n./adj.,"复数；复数的, 两个以上的",,,六级,2
plutocrat,'plu:təkræt,n.,"富豪, 财阀",,,六级,3
pneumatic,nju:'mætik,adj./n.,"充气的, 空气的, 有气胎的, 气动的, 灵魂的；充气轮胎",,,六级,2
pocket,'pɒkit,n./v./adj.,"口袋, 钱袋, 钱, 容器；装...在口袋里, 隐藏, 抑制, 私吞, 搁置, 击...入袋；袖珍的, 小型的, 压缩的, 金钱上的",,,六级,1
poem,'pəuim,n.,"诗, 诗般美的事物",,,六级,1
poet,'pəuit,n.,诗人,,,六级,1
poetry,'pəuitri,n.,"诗, 韵文, 诗歌艺术",,,六级,1
point,pɒint,n./v.,"点, 小数点, 标点, 地点, 要点, 特点, 尖端, 分数, 得分, 穴位；弄尖, 强调, 指出, 加标点于, 瞄准；指, 指向, 表明",,,六级,1
poison,'pɒizn,n./v.,"毒药, 毒, 毒物, 有毒害的事物；毒害, 毒杀, 使中毒；放毒, 下毒",,,六级,2
poisonous,'pɒizənəs,adj.,"有毒的, 恶毒的, 讨厌的；有毒的",,,六级,2
poke,pəuk,n./v.,"刺, 戳, 袋子；戳, 捅, 拨弄, 刺；戳, 刺, 捅, 搜索, 伸出, 行动散慢；存数",,,六级,2
polar,'pəulə,adj./n.,"两极的, 极地的, 正好相反的, 极性的；极线, 极面",,,六级,2
polarity,pəu'læriti,n.,"极性, 截然相反；极性, 极性现象",,,六级,2
pole,pəul,n./v.,"波兰人, 极点, 磁极, 电极, 杆, 竿, 相反的极端；用竿支撑；撑篙",,,六级,1
policy,'pɒlisi,n.,"政策, 方针, 策略, 保险单；凭单, 保险单",,,六级,1
polish,'pɒliʃ,adj./n./v.,"波兰的；波兰人, 上光剂, 光泽, 优雅；擦亮, 擦去, 使完美；擦亮, 变得光亮",,,六级,1
political,pə'litikl,adj.,"政治的, 政治上的, 政党的, 从事政治的；政治的, 政治上的, 党派政治的",,,六级,1
politician,.pɒli'tiʃən,n.,"政客, 政治家, 从事党派政治的人；政客, 政治家",,,六级,1
politics,'pɒlitiks,n.,"政治, 政治学, 政见, 政治活动；政治, 政治学, 政纲",,,六级,1
poll,pəul,n./v./adj.,"投票, 民意测验, 选举投票, 投票数, 一组人中的一个, 头颈和后脑部, 鹦鹉；对...进行民意测验, 获得...票, 剪树枝, 轮询；投票；剪过毛的, 修过枝的；轮询",,,六级,1
pollute,pə'lu:t,v.,"污染, 弄脏, 玷污；污染",,,六级,2
pollution,pə'lu:ʃən,n.,"污染, 玷污；污染",,,六级,1
polymer,'pɒlimə,n.,"聚合物, 聚合体；多聚体; 高分子; 大分子; 聚合物",,,六级,2
pond,pɒnd,n./v.,池塘；筑成池塘,,,六级,1
ponder,'pɒndə,v.,"沉思, 考虑",,,六级,2
pool,pu:l,n./v.,"池, 水塘, 石油层, 联营；合伙经营, 共享, 采掘, 汇聚成；汇合成塘, 淤积, 联营",,,六级,1
pop,pɒp,n./adj./v./adv.,"砰然声, 枪击, 含气饮料, 流行音乐, 通俗艺术；流行的, 热门的, 通俗的；使发出爆裂声, 开枪打, 突然伸出；发出爆裂声, 射击, 突然出现, 瞪大；突然, 砰地；出现点, 邮局协议",,,六级,1
pope,pəup,n.,"罗马教皇, 主教",,,六级,1
popular,'pɒpjulə,adj.,"通俗的, 流行的, 受欢迎的, 大众的, 人民的, 普及的；大众的, 通俗的, 普及的",,,六级,1
popularity,.pɒpju'læriti,n.,"名声, 受大众欢迎, 流行",,,六级,1
population,.pɒpju'leiʃən,n.,"人口, 人口数；群体; 总体",,,六级,1
porcelain,'pɒ:slin,n./adj.,"瓷器, 瓷；瓷制的",,,六级,2
porch,pɒ:tʃ,n.,"门廊, 走廊",,,六级,2
pore,pɒ:,n./v.,"毛孔, 小孔, 气孔；专心阅读, 细想, 钻研, 沉思, 注视；使注视得",,,六级,2
porridge,'pɒ:ridʒ,n.,"粥, 糊",,,六级,2
port,pɒ:t,n./v.,"港口, 埠, 舱门, 避风港, 左舷, 炮眼, 姿势, 意义；左转舵, 持(枪)；左转舵；端口, 移植",,,六级,1
portable,'pɒ:təbl,adj.,"可携带的, 可搬运的, 可移动的；可移植的",,,六级,2
porter,'pɒ:tə,n.,"大楼管理员, 门房, 搬运工人, 侍者, 服务员；搬运车; 搬运工人",,,六级,2
portion,'pɒ:ʃən,n./v.,"部分, 一份, 命运, 嫁妆；分配, 给...嫁妆",,,六级,1
portrait,'pɒ:treit,n.,"肖像, 人像, 半身像, 描写, 竖排格式；纵向",,,六级,1
portray,pɒ:'trei,v.,"描绘, 描写, 描绘...的肖像",,,六级,2
portuguese,.pɒ:tju'gi:z,n./adj.,"葡萄牙人, 葡萄牙语；葡萄牙的, 葡萄牙人的, 葡萄牙语的",,,六级,2
pose,pəuz,n./v.,"姿势, 姿态, 装模作样, 伪装；摆姿势, 装模作样, 假装；使摆好姿势, 提出, 造成",,,六级,1
position,pə'ziʃən,n./v.,"位置, 地位, 身分, 形势, 姿势, 立场, 职位, 状态, 阵地；安置, 决定...的位置；位置",,,六级,1
positive,'pɒzitiv,adj.,"肯定的, 积极的, 有把握的；正的, 阳性的",,,六级,1
positively,,adv.,"明确地, 肯定地, 无疑地, (非正式)确实地, 真正地",,,六级,1
possess,pə'zes,v.,"持有, 占有, 拥有, 克制, 支配, 迷住；持有, 占有, 具有",,,六级,1
possession,pə'zeʃən,n.,"拥有, 占有, 所有, 财产, 领土, 领地, 自制, 着迷；占有, 持有",,,六级,1
possibility,.pɒsə'biliti,n.,"可能性, 可能的事；可能性, 可能发生的事, 不确定权",,,六级,1
possibly,'pɒsəbli,adv.,"可能, 也许",,,六级,1
postage,'pəustidʒ,n.,"邮资；邮费, 邮资",,,六级,2
postal,'pəustl,adj.,"邮政的, 邮局的；邮政的",,,六级,2
poster,'pəustə,n.,"海报, 招贴, 驿马",,,六级,1
postman,'pəustmən,n.,"邮递员；邮递员, 理财法庭的高级律师",,,六级,2
postpone,pəust'pəun,v.,"延迟, 使延期, 缓办, 搁延；延缓, 延缓发作",,,六级,2
postulate,'pɒstjuleit,n./v.,"假定, 基本条件；要求, 假定",,,六级,2
pot,pɒt,n./v.,"盆, 罐, 壶, 坩埚, 奖杯；装入盆中, 在锅中煮, 随手射击；随手射击",,,六级,1
potential,pə'tenʃəl,n./adj.,"潜在性, 可能性, 潜力, 潜能, 势, 位；有潜力的, 可能的, 潜在的",,,六级,1
poultry,'pəultri,n.,家禽,,,六级,2
pound,paund,n./v.,"磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏；强烈打击, 捣烂, 监禁, 关入栏内；连续重击, 苦干",,,六级,1
pour,pɒ:,n./v.,"流出, 倾泻, 骤雨；倒, 灌, 注, 倾泻, 诉说, 倾吐；倾泻, 蜂涌而来, 下大雨",,,六级,1
poverty,'pɒvəti,n.,"贫穷, 贫困, 缺乏；贫乏, 缺乏",,,六级,1
powder,'paudə,n./v.,"粉, 粉末, 火药；搽粉于, 搽粉, 撒粉, 使成粉末；搽粉, 变成粉末",,,六级,1
powerful,'pauəful,adj.,"有力的, 有权力的, 强大的；强力的",,,六级,1
practicable,'præktikəbl,adj.,"可实行的, 可做的, 可用的",,,六级,2
practical,'præktikl,adj.,"实际的, 现实的, 实用性的；事实上的, 实际上的, 接近...的",,,六级,1
practically,'præktikli,adv.,"几乎, 差不多, 事实上",,,六级,1
practise,'præktis,v.,"实践, 实行, 练习, 实习, 从事(职业)",,,六级,1
prairie,'prєəri,n.,"大草原, 草甸",,,六级,2
praise,preiz,n./v.,"赞美, 称赞, 崇拜；称赞, 赞美；赞扬, 表扬",,,六级,1
pray,prei,v.,"祈祷, 恳求, 请",,,六级,1
prayer,prєə. 'preiə,n.,"祈祷, 恳求, 祷辞, 祈祷者",,,六级,1
preach,pri:tʃ,v./n.,"传道, 讲道, 说教, 宣讲, 鼓吹；说教, 布道",,,六级,2
precaution,pri'kɒ:ʃən,n./v.,"预防, 留心, 警戒；预先警告",,,六级,2
precede,.pri:'si:d,v.,"在...之前, 优于, 较...优先；在前面",,,六级,1
precedent,'presidənt,n./adj.,"先例, 前例；在先的, 在前的",,,六级,2
preceding,.pri:'si:diŋ,adj.,"在前的, 前面的；在前的, 在先的, 前面的",,,六级,2
precious,'preʃəs,adj.,"宝贵的, 珍贵的, 过于精致的, 珍爱的",,,六级,1
precipitate,pri'sipiteit,n./v./adj.,"沉淀物, 凝结物, 结果；猛抛, 使陷入, 促成, 使沉淀；猛地落下；突然的, 猛地落下的, 轻率的",,,六级,2
precise,pri'sais,adj.,"精确的, 严谨的, 明确的；精密的, 正确的",,,六级,1
precision,pri'siʒən,n./adj.,"精密, 精确, 精确度, 精度；精密的, 精确的；精度",,,六级,2
preclude,pri'klu:d,v.,"预先排除, 预防, 阻止, 妨碍；预防, 排除, 消除",,,六级,2
predecessor,.predi'sesə,n.,"前任, 先辈, 前身；初牙, 前辈, 祖先",,,六级,1
predestine,pri:'destin,v.,"预定, 注定",,,六级,3
predict,pri'dikt,v.,"预知, 预言, 预报",,,六级,1
prediction,pri'dikʃən,n.,"预言, 预报；预测",,,六级,1
predominant,pri'dɒminənt,adj.,"占主导地位的, 卓越的；占优势的, 支配其他的, 主要的",,,六级,2
predominantly,,adv.,"主要地, 显著地, 大多数地, 突出地",,,六级,2
predominate,pri'dɒmineit,v.,"掌握, 控制, 支配；占主导地位, 占优势",,,六级,2
preface,'prefis,n./v.,"序, 绪言, 前言；作序, 写前言；给...作序, 以...开始",,,六级,2
prefer,pri'fə:,v.,"宁可, 较喜欢, 提出；给予优先权, 优先偿还, 提出",,,六级,1
preferable,'prefərəbl,adj.,"更可取的, 更好的, 更合意的",,,六级,2
preference,'prefərəns,n.,"偏爱, 优先, 喜爱物；首选项",,,六级,1
pregnancy,'preɡnənsi,n.,"怀孕；丰富, 多产；意义深长",,,六级,1
pregnant,'pregnənt,adj.,"怀孕的, 充满的, 思想丰富的, 成果丰硕的；妊娠的, 有孕的",,,六级,1
prejudice,'predʒudis,n./v.,"偏见, 成见, 侵害；使存偏见, 使有成见, 侵害",,,六级,1
preliminary,pri'liminəri,n./adj.,"初步做法, 初步措施, 预试, 预选赛；初步的, 开始的, 预备的",,,六级,1
premature,.premə'tjuə,adj./n.,"早产的, 过早的, 不成熟的；早产儿, 过早发生的事物",,,六级,2
premier,'pri:mjə,n./adj.,"总理, 首相；首位的, 最初的",,,六级,1
premise,'premis,n./v.,"前提, 房屋连地基, 上述各项；预先提出, 引出, 作为...的前提；作出前提",,,六级,1
premium,'pri:miəm,n.,"额外补贴, 奖金, 奖赏, 保险费；保险费",,,六级,1
preparation,.prepə'reiʃən,n.,"准备, 预备, 预习；制剂",,,六级,1
prepare,pri'pєə,v.,"准备, 筹备, 使在思想上有准备, 制造, 调制；预备",,,六级,1
preposition,.prepə'ziʃən,n.,"前置词, 介词",,,六级,2
prerequisite,pri:'rekwizit,adj./n.,"先决条件的, 必要的；先决条件, 必备条件",,,六级,2
prescribe,pris'kraib,v.,"规定, 指定, 嘱咐, 开处方",,,六级,1
prescription,pri'skripʃən,n.,"处方, 命令, 指定；处方, 药方",,,六级,2
presence,'prezns,n.,"出席, 面前, 存在, 仪态, 风度；出现",,,六级,1
presentation,.prezən'teiʃən,n.,"赠与, 描述, 介绍；简报",,,六级,1
presently,'prezntli,adv.,"目前, 不久",,,六级,2
preservation,.prezə'veiʃən,n.,"保存, 保藏, 保护；保藏, 保存, 防腐",,,六级,2
preserve,pri'zə:v,v./n.,"保护, 保持, 保存, 维持, 腌, 禁猎；加工食品, 禁猎；加工成的食品, 禁猎地, 保护区, 防护物",,,六级,1
preset,pri:'set,v./n.,事先调整；预调装置；边框形式,,,六级,2
preside,pri'zaid,v.,"统辖, 当主人, 主持；主持, 负责, 指挥",,,六级,2
presidency,'prezidənsi,n.,"总统职权, 总裁职位",,,六级,2
president,'prezidənt,n.,"总统, 总裁, 董事长, (学院)院长, (大学)校长, 主管人, 主持人；总经理, 董事长, 总裁",,,六级,1
press,pres,n./v.,"压, 揿, 按, 人群, 印刷机, 压力, 出版社, 记者, 报刊, 新闻舆论, 紧迫；压, 压榨, 紧抱, 逼迫, 推进, 强迫征募, 催逼；压, 重压, 催促, 拥挤, 奋力前进, 受压",,,六级,1
pressure,'preʃə,n./v.,"压, 榨, 按, 强制, 压力, 压迫, 压强；迫使, 使增压, 密封",,,六级,1
prestige,pre'sti:ʒ,n.,"声望, 威望, 威信；商誉, 声誉",,,六级,2
presumably,pri'zu:məbli,adv.,"推测上, 大概",,,六级,1
presume,pri'zu:m,v.,"假定, 推测, 擅自, 意味着；擅自行动, 相信",,,六级,1
pretend,pri'tend,v.,"假装, 伪称, 自命, 自称",,,六级,1
pretext,'pri:tekst,n./v.,"借口, 托词；以...为借口",,,六级,2
pretty,'priti,adj./adv.,"漂亮的, 优美的, 机灵的, 狡猾的, 恰当的；相当, 颇",,,六级,1
prevail,pri'veil,v.,"获胜, 流行, 盛行；流行, 盛行",,,六级,2
prevailing,pri'veiliŋ,adj.,"盛行很广的, 优势的, 主要的, 普遍的；占优势的, 盛行的, 通行的",,,六级,2
prevalence,'prevələns,n.,"普遍, 流行, 广泛；流行, 盛行",,,六级,2
prevalent,'prevələnt,adj.,"普遍的, 流行的",,,六级,2
prevent,pri'vent,v.,"预防, 防止, 阻止, 妨碍",,,六级,1
prevention,pri'venʃən,n.,"阻止, 妨碍, 预防；预防",,,六级,1
previous,'pri:viəs,adj.,"早先的, 前面的, 过急的；以前的, 生前的, 前述的",,,六级,1
previously,'pri:vju:sli,adv.,"先, 先前, 以前, 前, (非正式)过早, 过急, 在前, 在...以前, 在先；先前地",,,六级,1
prey,prei,n./v.,"被掠食者, 牺牲者；捕食",,,六级,1
prick,prik,v./n./adj.,"刺, 戳, 刺痛, 使竖起；刺, 竖起；扎, 一刺, 刺痛；竖起的",,,六级,2
pride,praid,n./v.,"骄傲, 自尊心, 自豪, 精华, 勇气；以...自豪",,,六级,1
priest,pri:st,n.,"祭司, 牧师, 神父, 神质人员, 僧侣, 泰斗",,,六级,1
primarily,'praimərili,adv.,"主要地, 首先地",,,六级,1
primary,'praiməri,n./adj.,"最主要者, 原色；主要的, 初期的, 根本的, 原始的, 首要的, 基本的；初等量; 主要的; 一次的",,,六级,1
primate,'praimit,n.,"大主教, 灵长目动物；灵长类",,,六级,2
prime,praim,n./adj./v.,"最佳部分, 初期, 全盛期；主要的, 最初的, 根本的；加油启动, 灌注, 填装",,,六级,1
primitive,'primitiv,n./adj.,"原始人, 早期艺术家；原始的, 上古的；图元; 原语; 基元",,,六级,1
prince,prins,n.,"王子, 亲王, 国君, 贵族, 诸侯, 有权势的大人物",,,六级,1
princess,'prinsis,n.,"公主, 王妃, 女巨头",,,六级,1
principal,'prinsipəl,n./adj.,"校长, 首长, 本金, 主犯, 资本, 委托人；主要的, 最重要的, 首要的",,,六级,1
principally,'prinsəpəli,adv.,"主要地, 大部分",,,六级,2
principle,'prinsipl,n.,"原则, 原理, 主义；原理",,,六级,1
printer,'printə,n.,"印刷工, 打印机；打印机",,,六级,1
prior,'praiə,adj./n.,"更重要的, 较早的, 在先的；小隐修院院长, 大隐修院副院长",,,六级,2
priority,prai'ɒriti,n.,"优先权, 优先；优先级",,,六级,1
prism,'prizm,n.,"棱镜, 棱柱；棱镜",,,六级,2
prison,'prizn,n./v.,"监狱, 监禁, 拘留所；监禁",,,六级,1
prisoner,'priznə,n.,"囚犯, 犯人, 战俘；犯人, 囚犯, 扣押犯",,,六级,1
privacy,'praivəsi,n.,"隐私, 隐居, 秘密；个人保密权",,,六级,2
private,'praivit,adj./n.,"私人的, 秘密的, 私立的, 隐蔽的；士兵, 隐士, 阴部；私人的",,,六级,1
privilege,'privilidʒ,n./v.,"特权, 特别恩典, 基本权利, 特免；给与...特权, 特免",,,六级,1
prize,praiz,n./adj./v.,"奖赏, 奖金, 奖品, 战利品, 捕获；得奖的；珍视, 估价, 捕获, 撬, 撬动",,,六级,1
probability,.prɒbə'biliti,n.,"可能性, 或然率, 几率, 概率；概率; 几率",,,六级,1
probable,'prɒbəbl,adj./n.,"很可能的, 大概的, 可信的；很有希望的候选人, 很可能的事情",,,六级,2
probably,'prɒbəbli,adv.,"大概, 或许",,,六级,1
probe,prəub,n./v.,"探索, 调查, 探针, 探测器；用探针探测, 调查, 探索",,,六级,1
procedure,prə'si:dʒə,n.,"程序, 过程, 手续；规程; 过程",,,六级,1
proceed,prəu'si:d,v.,"继续进行, 进行, 开始, 发出, 起诉；所得, 收入, 收益",,,六级,1
proceeding,prəu'si:diŋ,n.,"进行, 程序, 行动, 诉讼程序, 事项；会议论文集",,,六级,1
process,'prɒses,n./v./adj.,"程序, 进行, 过程；加工, 使...接受处理, 对...处置, 对...起诉；经加工的, 有特殊光效的；进程",,,六级,1
procession,prə'seʃən,n.,"队伍, 连续, 列队行进, 涌出",,,六级,2
proclaim,prə'kleim,v.,"宣布, 公告, 宣言, 表明, 赞扬；宣布, 宣告, 公布",,,六级,1
produce,prə'dju:s,n./v.,"生产品, 物产, 后代；产生, 生产, 提出, 出示；生产, 制造",,,六级,1
producer,prə'dju:sə,n.,"生产者, 制作者, 制作人；发生器; (炉煤气)发生炉; 制气炉; 生产者",,,六级,1
product,'prɒdʌkt,n.,"产品, 结果, 乘积；生产物",,,六级,1
production,prə'dʌkʃən,n.,"制造, 生产, 产物；产生, 生成",,,六级,1
productive,prə'dʌktiv,adj.,"能生产的, 有生产价值的, 多产的；产出性的, 产生性的",,,六级,1
productivity,.prəudʌk'tiviti,n.,"生产力；生产率, 生产能力",,,六级,1
profession,prə'feʃən,n.,"职业, 表白, 声明；工种; 职业",,,六级,1
